headline	lead_paragraph	web_url
Bosnian Serb Leader: Srebrenica Was 20th Century's 'Greatest Deception'	Bosnian Serb leader Milorad Dodik called the 1995 Srebrenica massacre &#8220;the greatest deception of the 20th century&#8221; on Thursday in reaction to Swiss rejection of a Serbian extradition request for the Muslim wartime defender of the region.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-bosnia-serbia-arrest.html
Serbia Denounces Hungary's 'New Berlin Wall'	Serbia has denounced Hungary's insistence on building a border fence to stop the flow of illegal migrants and urged the European Union to say whether it will tolerate new man-made divisions on its territory.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-serbia-migrants.html
Norwegian Air to Grow U.S. Flights With Caribbean Service	Norwegian Air Shuttle ASA on Thursday announced flights between the United States and two islands in the French Caribbean, hinting that more routes and heightened competition with U.S. carriers are to come.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-norwegian-air-routes.html
U.S.-Led Air Strikes Hit Islamic State in Al Hasaka, Other Cities	The United States and its allies hit Islamic State with an air strike in the Syrian city of al Hasaka on Wednesday, among other targets in Syria and Iraq, the U.S. military said.	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-mideast-crisis-airstrikes.html
Collision Between Bus and Truck Kills 18 in India	A head-on collision between a bus and a truck killed at least 18 people and injured 13 others in western India on Thursday, police said.	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-as-india-road-collision.html
Standoff in Armenia Continues, No End in Sight	Armenia's premier has rejected demonstrators' demand to annul a hike in electricity prices, a stance that signals no end in sight for the worst unrest the ex-Soviet nation has seen in years.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-armenia-protest.html
Poland's Lawmakers Approve in Vitro Fertilization Bill	Poland's lawmakers on Thursday approved a government bill that provides coherent regulations for in vitro fertilization and guarantees the procedure also to unwed couples.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-poland-ivf.html
'Twilight's Catherine Hardwicke to Film Love Epic in China	"""Twilight"" director Catherine Hardwicke said Thursday she is making a sweeping romantic epic set in an ancient Silk Road city located in present-day western China."	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-as-china-film-loulan.html
Internal Italian Splits May Hurt Renzi's Case for EU Help on Migrants	Italian Prime Minister Matteo Renzi may find it harder to enlist help from EU partners in tackling an influx of migrants after failing at talks to resolve divisions among Italy's regions over how to share the burden of the newcomers.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-europe-migrants-italy.html
Mother, Baby Rescued 4 Days After Colombia Plane Crash	A Colombian woman who survived a plane crash with her months-old baby, drinking coconut water to stay alive, was rescued after four days lost in the jungle.	http://www.nytimes.com/aponline/2015/06/25/world/americas/ap-lt-colombia-jungle-rescue.html
4 Charged in Germany With Backing Syrian Rebel Organization	German federal prosecutors say they have filed terrorism charges against four men on allegations they supported an ultraconservative Syrian rebel organization, Ahrar al-Sham.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-germany-terrorism-charges.html
As Factions Fight, Yemenis Suffer Hunger, Disease, Fear	Eight-year-old Abdullah Musleh lay screaming in pain in a Sanaa hospital on Wednesday as a doctor cleaned his torn face, the victim of a worsening war that threatens millions of Yemenis with starvation and homelessness.	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-yemen-security-humanitarian.html
Gays Can't Use U.S. Catholic Family Meet to Attack Church, Bishop Says	Homosexuals can attend a Catholic family congress in Philadelphia during Pope Francis' U.S. visit this year but won't be allowed to use it to attack Church teachings, the city's archbishop said on Thursday.	http://www.nytimes.com/reuters/2015/06/25/world/americas/25reuters-pope-gays.html
Putin Not Done in Eastern Ukraine, NATO's Top General Says	Russian President Vladimir Putin is not done in eastern Ukraine, NATO's top commander said on Thursday, cautioning that Russia has been building up supplies on its border with Ukraine and keeping its military options open.	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-ukraine-crisis-nato.html
Heat Wave Subsides in Pakistan as Death Toll Reaches 860	The devastating heat wave that struck southern Pakistan last weekend is slowly subsiding but the toll was still climbing Thursday, to a total of 860 confirmed deaths, a senior health official said.	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-as-pakistan-heat-wave.html
Jordanian Killed by Stray Mortar From Fighting in Southern Syria	A Jordanian was killed on Thursday when a stray mortar bomb from fighting in southern Syria hit a bustling market place in the Jordanian town of Ramtha, a security source said on Thursday.	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-mideast-crisis-jordan.html
ISIS Attacks Syrian Border Town	Islamic State militants killed at least 12 and injured 70 others in attacks on Thursday in Kobani, on the border with Turkey. Kurdish militia groups retook control of the northern town in January.	http://www.nytimes.com/video/world/middleeast/100000003763089/isis-attacks-syrian-border-town.html
Islamic State Militants Kill 14 Iraqi Soldiers	Islamic State militants detonated a car bomb and then opened fire on Iraqi troops in the western province of Anbar on Thursday, killing 14 soldiers, security sources said.	http://www.nytimes.com/reuters/2015/06/25/world/middleeast/25reuters-mideast-crisis-iraq.html
British Government Calls Emergency Meeting Over Calais Migrant Crisis	The British government said on Thursday it had called a meeting of its emergency response committee Cobra to discuss the migrant crisis in the French port of Calais and draw up contingency plans if further strike action exacerbates the situation.   	http://www.nytimes.com/reuters/2015/06/25/world/europe/25reuters-europe-migrants-britain-france.html
South African Probe Blames Lonmin, Police, Unions for 'Marikana Massacre': Zuma	"An inquiry into South Africa's worst police killing since the end of apartheid blamed a mining company, police and unions for the ""horrendous tragedy"", President Jacob Zuma said on Thursday."	http://www.nytimes.com/reuters/2015/06/25/world/africa/25reuters-safrica-marikana.html
Bangkok Airport Denies Security Slip After Tokyo Finds a Gun	Airport officials in Thailand say they followed proper security measures and gave no special treatment to Bangkok's former police chief who was arrested earlier this week in Tokyo with a loaded gun in his luggage.	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-as-thailand-japan-hidden-gun.html
Ethiopia Working to Extradite 80 Suspected Human Smugglers	The Ethiopian government says it is working with the International Criminal Police Organization, or Interpol, to repatriate 80 suspected human smugglers as the country struggles to stem the wave of migrants leaving the country.	http://www.nytimes.com/aponline/2015/06/25/world/africa/ap-af-ethiopia-migrants.html
Pirates and Hold-Ups-Crime Strikes Venezuela's Oil Industry	"When night falls over western Venezuela, armed gangs known as ""pirates"" sometimes ride boats into muggy Lake Maracaibo to steal equipment from oil wells."	http://www.nytimes.com/reuters/2015/06/25/world/americas/25reuters-venezuela-oil-crime.html
Rights Group Wants Thailand, Myanmar to Help 'Sea Gypsies'	Human rights advocates are calling on Thailand and Myanmar to end discrimination and other abuses against a nomadic seafaring tribe whose livelihood in their waters has been upended by development.	http://www.nytimes.com/aponline/2015/06/25/world/asia/ap-as-thailand-myanmar-sea-gypsies.html
S Africa Mulls Quitting ICC After Sudan Leader Visit	"South Africa will consider withdrawing from the International Criminal Court as a ""last resort"" following a dispute over a visit by Sudanese President Omar al-Bashir, who is wanted for alleged war crimes, the government said Thursday."	http://www.nytimes.com/aponline/2015/06/25/world/africa/ap-af-south-africa-sudan-president.html
Fined for Having Baby, Unwed Couple Ask Chinese Public to Pitch In		http://sinosphere.blogs.nytimes.com/2015/06/25/fined-for-having-baby-unwed-couple-ask-chinese-public-to-pitch-in/
Putin Vows to Further Strengthen Russian Military	Russia needs a mighty military to fend off threats near its borders, President Vladimir Putin said Thursday, in a stance that reflects soaring tensions with the West over the crisis in Ukraine.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-russia-putin.html
Aid Groups Say Funds for Syrian Refugees 'Dangerously Low'	More than 200 groups helping 3.9 million Syrian war refugees are calling on international donors to send promised aid, saying they are fast running out of funds to deliver basic services.	http://www.nytimes.com/aponline/2015/06/25/world/middleeast/ap-ml-mideast-syrian-refugees.html
German Justice Minister Condemns Protests Against Refugees	Germany's justice minister is condemning protests near Dresden where dozens of people have demonstrated against housing refugees in a former hotel.	http://www.nytimes.com/aponline/2015/06/25/world/europe/ap-eu-germany-protests.html
